chrom chromStart chromEnd name score strand signalValue pValue qValue
300 chr1 11739800 11742199 . 500 . 9.93012029246 3.33542384024e-30 3.66340566525e-29
301 chr1 11752800 11753999 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
302 chr1 11767800 11767999 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
303 chr1 11791800 11792799 . 500 . 4.44097046413 1.2246296337e-06 1.78653316825e-06
304 chr1 11796200 11796999 . 500 . 23.4737010247 1.33166339103e-38 2.52855602924e-37
305 chr1 11850200 11851599 . 500 . 8.24751657624 1.28561649257e-16 5.28393900629e-16
306 chr1 11860000 11861599 . 500 . 6.14389898797 2.57185647572e-12 7.17787201265e-12
307 chr1 11862800 11864399 . 500 . 5.99819387363 2.24279847331e-13 6.94724719017e-13
308 chr1 11865200 11867599 . 500 . 20.0030266283 7.43102488788e-63 5.04456128706e-61
309 chr1 11882200 11882999 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
310 chr1 11956600 11956999 . 500 . 8.12063170584 9.96511973417e-07 1.47747959594e-06
311 chr1 11961400 11961999 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
312 chr1 11968600 11970199 . 500 . 7.7466552457 1.60210251469e-17 7.03318541269e-17
313 chr1 11970600 11971599 . 500 . 3.62528201153 0.000144159136607 0.000165006689792
314 chr1 11985000 11986199 . 500 . 5.70981916817 6.28200196937e-06 8.40598315698e-06
315 chr1 11986600 11987799 . 500 . 5.41375447056 1.74990184294e-08 3.1936175502e-08
316 chr1 11989600 11991199 . 500 . 5.80045121845 1.65021082067e-15 6.09294615839e-15
317 chr1 11993800 11996799 . 500 . 7.95145187863 2.71623899839e-27 2.41906288902e-26
318 chr1 11997200 11997599 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
319 chr1 11998400 11999399 . 500 . 10.612189161 2.33035928092e-17 1.01509298484e-16
320 chr1 12039600 12040999 . 500 . 10.6583291139 1.43622882083e-29 1.51275491683e-28
321 chr1 12079000 12080999 . 500 . 8.06092117859 6.5112875341e-17 2.72266802019e-16
322 chr1 12111800 12112999 . 500 . 5.41375447056 1.74990184294e-08 3.1936175502e-08
323 chr1 12115800 12117599 . 500 . 5.53679434489 8.49668103754e-12 2.28045959553e-11
324 chr1 12135600 12135999 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
325 chr1 12202400 12203599 . 500 . 12.6884870404 8.87978655621e-10 1.88431429163e-09
326 chr1 12204000 12204599 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
327 chr1 12213000 12213999 . 500 . 6.09047377938 4.3855714672e-10 9.86385415961e-10
328 chr1 12218400 12219599 . 500 . 11.4196383363 1.24721272811e-08 2.349166223e-08
329 chr1 12220000 12220399 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
330 chr1 12221000 12222999 . 500 . 4.5503539731 1.03935293023e-10 2.44738475186e-10
331 chr1 12237400 12238599 . 500 . 3.80654611211 0.000179120155666 0.000203594219417
332 chr1 12244200 12244999 . 500 . 9.0229241176 8.96858519363e-12 2.40062276383e-11
333 chr1 12270800 12271599 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
334 chr1 12289800 12290999 . 500 . 6.88803582192 1.94893091106e-11 5.05183407209e-11
335 chr1 12541200 12542199 . 500 . 5.4379230173 4.05485050105e-08 7.19644638475e-08
336 chr1 12609000 12610799 . 500 . 5.95807217548 9.91550860317e-14 3.1965703493e-13
337 chr1 12614600 12615599 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
338 chr1 12628800 12629199 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
339 chr1 12632800 12633599 . 500 . 5.07539481615 3.4524167386e-09 6.92240302804e-09
340 chr1 12634200 12634799 . 500 . 15.2261844484 6.43903149989e-17 2.70074412062e-16
341 chr1 12648600 12649199 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
342 chr1 12655000 12657399 . 500 . 7.30856853525 2.53218015465e-20 1.37508622465e-19
343 chr1 12661000 12662199 . 500 . 2.6392053044 0.000605531692588 0.00065631316428
344 chr1 12663000 12663999 . 500 . 6.63705475958 3.13449580123e-10 7.113282357e-10
345 chr1 12676000 12677599 . 500 . 6.7671930882 8.98227040018e-12 2.39606705946e-11
346 chr1 12678000 12680399 . 500 . 4.3895306518 2.94673464838e-12 8.21101556935e-12
347 chr1 12696200 12697199 . 500 . 5.97105272488 8.56431904792e-11 2.04590652023e-10
348 chr1 12769000 12769799 . 500 . 3.90414985858 7.61498101918e-05 8.98294168131e-05
349 chr1 12870200 12871799 . 500 . 4.39867550733 2.15028580322e-10 4.95602247353e-10
350 chr1 12910800 12912399 . 500 . 4.26333164556 1.40523294409e-08 2.61717960687e-08
351 chr1 13870000 13870999 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
352 chr1 13910200 13911199 . 500 . 21.5704279686 1.01944971868e-18 4.92394030337e-18
353 chr1 13973200 13974199 . 500 . 4.29456484443 1.59408576214e-05 2.02734595829e-05
354 chr1 13992400 13992999 . 500 . 3.62528201153 0.000144159136607 0.000165006689792
355 chr1 14026400 14027199 . 500 . 60.9047377938 3.41861337491e-36 5.56900017474e-35
356 chr1 14075200 14076599 . 500 . 8.76659104607 2.74238771043e-13 8.3667547775e-13
357 chr1 14155400 14155999 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
358 chr1 14219200 14219999 . 500 . 10.1507896323 2.61739772675e-11 6.67605863434e-11
359 chr1 14248200 14249599 . 500 . 2.53769740807 0.000617075753325 0.000668410721254
360 chr1 14439800 14440799 . 500 . 4.65244524814 7.29653038122e-06 9.59861742289e-06
361 chr1 14672600 14672799 . 500 . 7.61309222422 1.88762718486e-05 2.35524112221e-05
362 chr1 14687400 14688399 . 500 . 2.74917219208 0.000408974372944 0.000451280517837
363 chr1 14768800 14769399 . 500 . 5.58293429776 1.17159272247e-06 1.71566922333e-06
364 chr1 14808200 14808599 . 500 . 5.07539481615 9.62582844437e-05 0.000112077992068
365 chr1 14811800 14812599 . 500 . 7.02746974544 4.19367144103e-11 1.05226028079e-10
366 chr1 14848600 14850199 . 500 . 3.31852737979 7.47574527225e-06 9.8000505929e-06
367 chr1 14854600 14855199 . 500 . 7.10555274261 9.21208394999e-06 1.20137340921e-05
368 chr1 15067400 15070399 . 500 . 5.85622478786 5.45512279845e-21 3.14083775106e-20
369 chr1 15148200 15149599 . 500 . 3.72195619851 6.21062519837e-05 7.38133925215e-05
370 chr1 15322400 15323599 . 500 . 6.52550762076 1.42360680848e-10 3.32550048938e-10
371 chr1 15478600 15481799 . 500 . 10.4045593731 1.57079535115e-28 1.5301690358e-27
372 chr1 15495400 15495999 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
373 chr1 15498800 15499999 . 500 . 50.7539481615 3.63319044607e-16 1.44600799848e-15
374 chr1 15500400 15501199 . 500 . 8.70067682768 2.928270901e-09 5.9516184175e-09
375 chr1 15504000 15504799 . 500 . 15.2261844484 3.50089536148e-12 9.65641611443e-12
376 chr1 15506000 15506799 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
377 chr1 15573600 15574199 . 500 . 17.7638818565 1.02789214216e-14 3.59974985046e-14
378 chr1 15586200 15588599 . 500 . 4.08851249079 1.35687652543e-10 3.17377142881e-10
379 chr1 15615400 15617599 . 500 . 7.16526326986 3.4571377513e-14 1.14496231365e-13
380 chr1 15663400 15665399 . 500 . 10.3538054249 1.01126482684e-34 1.48948912813e-33
381 chr1 15676400 15677399 . 500 . 5.58293429776 1.17159272247e-06 1.71566922333e-06
382 chr1 15678800 15682999 . 500 . 6.85623510252 1.16577961574e-38 2.22250242871e-37
383 chr1 15683800 15685999 . 500 . 5.61918711788 9.92828943945e-15 3.48576504602e-14
384 chr1 15735200 15737199 . 500 . 13.7760716438 5.1179775081e-31 5.90274874718e-30
385 chr1 15737600 15738799 . 500 . 9.51636528028 1.58039636754e-11 4.15606394573e-11
386 chr1 15740200 15741199 . 500 . 45.6785533453 2.03145657546e-14 6.87467280153e-14
387 chr1 15742400 15743199 . 500 . 10.1507896323 8.15826110179e-14 2.63757851381e-13
388 chr1 15743600 15744199 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
389 chr1 15745200 15746199 . 500 . 3.69119622993 0.000422313410863 0.000464793409716
390 chr1 15752800 15753799 . 500 . 27.9146714888 2.03510007964e-14 6.84320813291e-14
391 chr1 15850400 15851399 . 500 . 10.1507896323 1.4571979627e-12 4.18463480118e-12
392 chr1 15853400 15854199 . 500 . 8.12063170584 9.96511973417e-07 1.47747959594e-06
393 chr1 15944000 15944799 . 500 . 13.0510152415 9.99495632468e-16 3.75996728238e-15
394 chr1 16010200 16011599 . 500 . 25.3769740807 6.21716699033e-23 4.09129698718e-22
395 chr1 16092000 16092799 . 500 . 21.9933775366 4.20165651262e-15 1.52191232023e-14
396 chr1 16105400 16106199 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
397 chr1 16111600 16112599 . 500 . 4.61399528741 1.72874790814e-05 2.16611598149e-05
398 chr1 16113800 16115599 . 500 . 7.93030440023 1.1062200335e-15 4.11579601965e-15
399 chr1 16118200 16119199 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
400 chr1 16120200 16121599 . 500 . 6.45959340237 1.10585333908e-08 2.09884691449e-08
401 chr1 16122000 16123199 . 500 . 9.06320502884 5.01347414327e-17 2.1248839788e-16
402 chr1 16124400 16125399 . 500 . 8.12063170584 4.46959848666e-11 1.11734401581e-10
403 chr1 16125800 16127799 . 500 . 10.1507896323 1.85196359979e-32 2.36538099947e-31
404 chr1 16158800 16158999 . 500 . 25.3769740807 6.21343240074e-13 1.85399577771e-12
405 chr1 16159400 16159999 . 500 . 4.15259575867 8.94332346524e-05 0.000104722915873
406 chr1 16161000 16163599 . 500 . 13.1498865691 5.28054499556e-44 1.38250516144e-42
407 chr1 16173200 16175199 . 500 . 16.3540499631 1.97212533172e-26 1.67400512897e-25
408 chr1 16274600 16279399 . 500 . 10.0531858858 4.76062007421e-66 3.5962368335e-64
409 chr1 16279800 16280399 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
410 chr1 16302400 16302599 . 500 . 142.111054852 8.22679850892e-16 3.15731823021e-15
411 chr1 16338600 16341199 . 500 . 8.19871470301 3.60008130309e-25 2.76502756634e-24
412 chr1 16342400 16342799 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
413 chr1 16345200 16346399 . 500 . 5.85622478786 1.48853200713e-08 2.73012456028e-08
414 chr1 16359200 16359799 . 500 . 11.4196383363 1.24721272811e-08 2.349166223e-08
415 chr1 16399200 16400799 . 500 . 7.38239245985 1.87787701645e-10 4.34974763902e-10
416 chr1 16401800 16403599 . 500 . 7.97562042538 3.77938399624e-14 1.24885614242e-13
417 chr1 16414400 16414799 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
418 chr1 16415200 16415799 . 500 . 10.1507896323 4.73412399043e-10 1.04731352487e-09
419 chr1 16424200 16424599 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
420 chr1 16464800 16465799 . 500 . 5.07539481615 3.07267251274e-06 4.25302873967e-06
421 chr1 16466400 16466999 . 500 . 13.9573357444 5.8010183301e-11 1.398718012e-10
422 chr1 16470000 16473999 . 500 . 17.9495670327 8.20417233185e-126 4.33827996937e-123
423 chr1 16477000 16479199 . 500 . 12.240658086 3.03338124003e-31 3.56448904311e-30
424 chr1 16479600 16480599 . 500 . 8.45899136025 8.6526434035e-11 2.05911137291e-10
425 chr1 16481000 16483599 . 500 . 15.2261844484 4.49419416626e-38 8.16697604132e-37
426 chr1 16499400 16500799 . 500 . 8.95657908732 8.96404480728e-20 4.7140412551e-19
427 chr1 16501200 16503399 . 500 . 8.28090733161 2.24487249687e-19 1.13838404926e-18
428 chr1 16505000 16505799 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
429 chr1 16507400 16509399 . 500 . 10.592128312 2.79020661796e-33 3.72101621247e-32
430 chr1 16532000 16534799 . 500 . 10.1507896323 1.06966904911e-33 1.4800433722e-32
431 chr1 16543600 16544399 . 500 . 11.1658685955 7.04438271609e-10 1.52981358296e-09
432 chr1 16563000 16564399 . 500 . 5.67250008864 5.41460483533e-10 1.19224249581e-09
433 chr1 16678400 16679599 . 500 . 9.22799057481 2.81579676623e-14 9.36300185679e-14
434 chr1 16693800 16694599 . 500 . 19.0327305606 5.04786257836e-16 1.9750133992e-15
435 chr1 16766600 16767799 . 500 . 8.12063170584 4.46959848666e-11 1.11734401581e-10
436 chr1 16824600 16826399 . 500 . 11.6009024369 2.76518685103e-24 2.02086432386e-23
437 chr1 16839600 16840199 . 500 . 8.88194092826 1.61434964329e-10 3.75567938084e-10
438 chr1 16840800 16841999 . 500 . 8.45899136025 4.45441449312e-30 4.85988895478e-29
439 chr1 16859200 16859999 . 500 . 3.80654611211 0.000179120155666 0.000203594219417
440 chr1 16860800 16861999 . 500 . 3.32525867265 2.54863469903e-06 3.58880628187e-06
441 chr1 16871000 16871999 . 500 . 5.97105272488 8.56431904792e-11 2.04590652023e-10
442 chr1 16886200 16886599 . 500 . 3.22979670119 0.00180463021874 0.00190305512355
443 chr1 16929000 16930199 . 500 . 1.80094654767 0.0226339301546 0.0230649487805
444 chr1 16938400 16941399 . 500 . 5.55307903414 6.69155651989e-39 1.29600131769e-37
445 chr1 16948200 16949199 . 500 . 4.12375828812 5.91920151472e-06 7.96867447654e-06
446 chr1 16950000 16950599 . 500 . 13.5343861764 1.42791367041e-08 2.64081889491e-08
447 chr1 16953000 16953999 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
448 chr1 16963400 16964199 . 500 . 5.07539481615 1.70975605418e-05 2.15714928909e-05
449 chr1 16969200 16971999 . 500 . 4.92611849803 1.68240699503e-25 1.33926061833e-24
450 chr1 16983000 16984199 . 500 . 3.75137877715 1.42746727882e-06 2.06530898426e-06
451 chr1 16984800 16985999 . 500 . 3.57157412988 8.83369139745e-07 1.33196409365e-06
452 chr1 16991800 16993999 . 500 . 3.68487568844 1.10904361568e-15 4.12305687577e-15
453 chr1 17004000 17004599 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
454 chr1 17023400 17024399 . 500 . 3.4893339361 0.00011274164595 0.000129536452504
455 chr1 17026600 17029199 . 500 . 8.58912968887 4.74455170749e-27 4.18603828805e-26
456 chr1 17029600 17031199 . 500 . 4.03046058929 7.04050521666e-10 1.53440251436e-09
457 chr1 17034000 17034599 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
458 chr1 17035200 17037399 . 500 . 3.99879591575 1.60285451233e-09 3.31287374726e-09
459 chr1 17047000 17048199 . 500 . 3.51373487272 0.000334721061221 0.000370556864271
460 chr1 17054000 17054799 . 500 . 2.43618951175 0.00177669301695 0.00187645004705
461 chr1 17066400 17066999 . 500 . 3.60189309533 1.36783527619e-07 2.27338974688e-07
462 chr1 17067400 17068199 . 500 . 2.32622262407 0.00355416338123 0.00370086068053
463 chr1 17076600 17077599 . 500 . 2.78328102821 7.09777187124e-05 8.40947702535e-05
464 chr1 17096600 17097599 . 500 . 3.04523688969 1.4389096142e-05 1.85268400722e-05
465 chr1 17098600 17100399 . 500 . 3.27444826848 1.91164300765e-06 2.73175369596e-06
466 chr1 17102400 17103399 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
467 chr1 17188800 17189399 . 500 . 6.59801326099 2.44279202565e-08 4.41356498345e-08
468 chr1 17197000 17198199 . 500 . 3.73976460137 9.34320824872e-06 1.21253222172e-05
469 chr1 17199200 17200199 . 500 . 5.32916455696 2.63667539032e-10 6.04723701448e-10
470 chr1 17201400 17202399 . 500 . 3.3835965441 8.64468133018e-05 0.000101598927692
471 chr1 17220800 17223799 . 500 . 2.3069976437 9.36907891503e-07 1.39795256344e-06
472 chr1 17227600 17228799 . 500 . 2.90022560923 0.0022047732854 0.00231884611221
473 chr1 17230800 17232199 . 500 . 5.46580980201 3.05506635523e-13 9.29530277353e-13
474 chr1 17238800 17241599 . 500 . 8.45899136025 4.45441449312e-30 4.85988895478e-29
475 chr1 17242000 17243199 . 500 . 5.07539481615 7.23881670507e-06 9.57440687665e-06
476 chr1 17247800 17248999 . 500 . 6.09047377938 8.2863406548e-18 3.700949747e-17
477 chr1 17306000 17307999 . 500 . 11.1024261603 1.1229205461e-25 9.0454862511e-25
478 chr1 17379800 17380599 . 500 . 6.59801326099 2.44279202565e-08 4.41356498345e-08
479 chr1 17455400 17456399 . 500 . 4.56785533453 4.11117295698e-05 4.93230297172e-05
480 chr1 17489200 17490199 . 500 . 55.8293429776 5.95774236131e-18 2.69582559271e-17
481 chr1 17493400 17495199 . 500 . 8.88194092826 1.61066323595e-22 1.02957426636e-21
482 chr1 17495800 17496399 . 500 . 5.80045121845 1.45012990629e-05 1.85740121985e-05
483 chr1 17516800 17517999 . 500 . 17.4819154778 6.22849090941e-29 6.2781688655e-28
484 chr1 17525000 17526199 . 500 . 5.46580980201 9.39916545256e-08 1.61114805377e-07
485 chr1 17534000 17534399 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
486 chr1 17539000 17539399 . 500 . 8.88194092826 1.8379766388e-06 2.6402375265e-06
487 chr1 17559200 17560999 . 500 . 6.90253694996 1.40158711638e-18 6.71318551138e-18
488 chr1 17561800 17562799 . 500 . 10.9966887683 3.97353262516e-11 1.00180884028e-10
489 chr1 17577600 17578199 . 500 . 10.1507896323 4.73412399043e-10 1.04731352487e-09
490 chr1 17586000 17586199 . 500 . 15.2261844484 2.07569492917e-07 3.36675254524e-07
491 chr1 17600600 17602199 . 500 . 8.88194092826 1.55216471567e-14 5.32966469528e-14
492 chr1 17603000 17603199 . 500 . 35.527763713 4.72872296634e-11 1.16220480428e-10
493 chr1 17636000 17636799 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
494 chr1 17696200 17696599 . 500 . 11.8425879043 2.1891654591e-07 3.50979121418e-07
495 chr1 17764000 17766599 . 500 . 13.8727458308 2.32147521695e-33 3.11036659506e-32
496 chr1 17769800 17771199 . 500 . 4.39867550733 2.87426438386e-06 4.01051791746e-06
497 chr1 17814600 17815799 . 500 . 9.0229241176 8.96858519363e-12 2.40062276383e-11
498 chr1 17853400 17853999 . 500 . 27.9146714888 2.03510007964e-14 6.84320813291e-14
499 chr1 17866000 17867399 . 500 . 12.2655374724 6.24053872599e-23 4.0979537634e-22
500 chr1 17880800 17881399 . 500 . 6.7671930882 4.31438465469e-06 5.87342661888e-06
501 chr1 17894800 17897399 . 500 . 9.06320502884 1.94144515395e-31 2.31418649999e-30
502 chr1 17913200 17915599 . 500 . 8.76659104607 4.99718477763e-24 3.5645520384e-23
503 chr1 17950800 17951799 . 500 . 7.61309222422 3.88393975739e-10 8.7741516608e-10
504 chr1 17960200 17961399 . 500 . 5.85622478786 1.48853200713e-08 2.73012456028e-08
505 chr1 18046000 18046999 . 500 . 5.07539481615 4.05011726936e-05 4.89743080551e-05
506 chr1 18058800 18059999 . 500 . 6.34424352018 8.88266590936e-07 1.33329565088e-06
507 chr1 18091400 18092999 . 500 . 5.58293429776 4.47982615435e-11 1.11698258773e-10
508 chr1 18094600 18096399 . 500 . 8.95657908732 8.96404480728e-20 4.7140412551e-19
509 chr1 18192200 18193399 . 500 . 7.29588004821 7.31135302982e-14 2.38033583573e-13
510 chr1 18199200 18200799 . 500 . 9.83357745629 1.62554903432e-21 9.61264929239e-21
511 chr1 18201200 18202399 . 500 . 5.32916455696 2.63667539032e-10 6.04723701448e-10
512 chr1 18203400 18204599 . 500 . 5.99819387363 7.73193647295e-08 1.33446881243e-07
513 chr1 18205600 18206199 . 500 . 8.45899136025 5.3651659684e-08 9.34491786669e-08
514 chr1 18417600 18418399 . 500 . 4.65244524814 7.29653038122e-06 9.59861742289e-06
515 chr1 18610600 18610799 . 500 . 30.4523688969 1.92535833384e-09 3.9641529136e-09
516 chr1 18806600 18807799 . 500 . 4.39867550733 2.87426438386e-06 4.01051791746e-06
517 chr1 18957600 18958399 . 500 . 4.06031585292 0.000213030135931 0.000240100263701
518 chr1 19248400 19249599 . 500 . 6.88803582192 1.94893091106e-11 5.05183407209e-11
519 chr1 19250200 19251399 . 500 . 11.1658685955 7.04438271609e-10 1.52981358296e-09
520 chr1 19251800 19252999 . 500 . 7.19014265621 8.93158621393e-11 2.11497267045e-10
521 chr1 19253400 19255399 . 500 . 19.4059213559 3.02227969007e-60 1.81689418377e-58
522 chr1 19255800 19256799 . 500 . 9.30489049627 5.24242419449e-09 1.04146194186e-08
523 chr1 19275000 19277199 . 500 . 8.76659104607 4.99718477763e-24 3.5645520384e-23
524 chr1 19282000 19282999 . 500 . 21.9933775366 4.20165651262e-15 1.52191232023e-14
525 chr1 19283400 19283999 . 500 . 50.7539481615 3.63319044607e-16 1.44600799848e-15
526 chr1 19291200 19292999 . 500 . 4.06031585292 9.283216605e-07 1.38627344278e-06
527 chr1 19333600 19335199 . 500 . 7.61309222422 1.10376115231e-11 2.92608286481e-11
528 chr1 19335600 19337599 . 500 . 13.8597319979 1.27068754727e-55 6.10841999399e-54
529 chr1 19338400 19339599 . 500 . 8.88194092826 1.55216471567e-14 5.32966469528e-14
530 chr1 19358600 19361599 . 500 . 10.1507896323 1.06966904911e-33 1.4800433722e-32
531 chr1 19362200 19362599 . 500 . 17.7638818565 1.01666559048e-08 1.94347889218e-08
532 chr1 19407800 19408399 . 500 . 15.2261844484 8.39301537318e-10 1.79887737296e-09
533 chr1 19536200 19537199 . 500 . 14.2111054852 2.43024702655e-13 7.4806041286e-13
534 chr1 19577800 19578799 . 500 . 16.9179827205 2.13049844175e-19 1.08579635251e-18
535 chr1 19637400 19638399 . 500 . 9.13571066907 9.72308693876e-08 1.65089956439e-07
536 chr1 19638800 19640599 . 500 . 10.1507896323 1.46745077793e-17 6.46821078841e-17
537 chr1 19641800 19642399 . 500 . 9.42573322999 2.86433296959e-10 6.53209325476e-10
538 chr1 19756200 19756799 . 500 . 10.1507896323 8.63863798436e-09 1.66988736563e-08
539 chr1 19766000 19767199 . 500 . 3.62528201153 0.000144159136607 0.000165006689792
